burn,skin,r,g,b
0,0,210,174,158
0,0,208,175,158
0,0,217,181,165
0,0,219,183,167
0,0,218,179,164
0,0,216,172,159
0,0,190,142,130
0,1,158,106,92
0,1,155,96,82
0,1,166,103,88
0,1,186,114,102
0,1,193,117,104
0,1,186,110,94
0,1,198,125,106
0,1,189,121,98
0,1,189,123,99
0,1,190,124,102
0,1,190,122,99
0,1,186,122,95
0,1,186,122,97
0,1,189,123,99
0,1,190,125,103
0,1,189,129,105
0,1,188,128,104
0,1,185,127,105
0,1,188,127,106
0,1,187,131,108
0,1,189,133,110
0,1,190,135,114
0,1,191,137,113
0,1,194,136,114
0,1,195,137,115
0,1,195,139,114
0,1,196,140,117
0,1,197,141,116
0,1,197,143,115
0,1,197,143,115
0,1,198,144,118
0,1,199,145,119
0,1,197,143,117
0,1,195,141,115
0,1,197,143,117
0,1,199,145,121
0,1,200,146,122
0,1,198,144,118
0,1,195,141,117
0,1,196,141,120
0,1,196,141,120
0,1,195,140,119
0,1,193,138,117
0,1,188,133,112
0,1,181,126,105
0,1,175,121,97
0,1,172,116,93
0,1,159,105,81
0,1,162,108,84
0,1,166,112,86
0,1,167,113,87
0,1,166,112,86
0,1,162,108,82
0,1,157,103,77
0,1,154,98,73
0,1,154,98,71
0,1,152,96,71
0,1,151,93,71
0,1,151,93,71
0,1,155,95,71
0,1,154,94,70
0,1,152,92,68
0,1,150,90,66
1,1,149,91,71
1,1,149,88,69
0,1,144,85,69
0,1,140,84,67
1,1,136,80,65
0,1,128,75,61
0,1,117,69,55
0,1,115,63,49
1,1,113,71,59
1,1,112,68,57
0,1,111,67,58
0,1,116,69,61
0,1,123,76,70
1,1,126,82,73
0,1,131,81,70
0,1,130,81,67
1,1,136,79,62
0,1,135,78,61
0,1,132,79,63
0,1,132,79,63
1,1,135,79,66
0,1,128,80,66
1,1,129,81,67
0,1,128,78,69
0,1,126,79,71
0,1,126,81,75
0,1,127,83,74
0,1,124,80,71
0,1,118,75,66
0,1,114,71,62
0,1,111,71,63
0,1,111,70,64
0,1,117,72,66
0,1,114,71,62
1,1,110,70,62
0,1,108,65,58
1,1,105,62,55
0,1,100,60,52
1,1,102,57,51
0,1,100,57,50
0,1,94,62,51
1,1,90,58,47
0,1,87,53,43
0,1,90,48,36
1,1,92,44,34
1,1,94,42,31
1,1,93,36,27
0,1,92,34,23
0,1,101,44,33
0,1,125,71,61
0,1,143,91,80
0,0,157,104,96
0,1,149,102,92
0,0,172,128,117
0,1,220,180,168
0,0,218,184,174
0,0,214,187,178
0,0,212,192,185
0,0,216,197,191
0,0,218,198,191
0,0,214,195,191
0,0,207,188,182
0,0,205,186,182
0,0,205,187,185
0,0,198,180,178
0,0,197,179,177
0,0,145,109,83
0,0,112,78,53
0,0,73,37,15
0,0,66,29,10
0,0,96,59,41
0,0,116,81,61
0,0,119,83,59
0,0,120,85,57
0,0,116,80,48
0,0,118,80,44
0,0,118,78,42
0,0,121,77,40
0,0,123,77,43
0,0,125,79,45
0,0,131,80,49
0,0,135,81,53
0,0,137,86,55
0,0,136,86,53
0,0,134,83,52
0,0,130,81,49
0,0,128,78,45
0,0,124,73,44
0,0,121,70,39
0,0,122,69,38
0,0,97,47,20
0,0,90,38,14
0,0,79,29,6
0,0,69,21,0
0,0,67,19,0
0,0,69,20,3
0,0,71,22,8
0,0,71,24,8
0,0,90,42,22
0,1,102,54,31
0,1,114,64,37
0,1,126,70,43
0,1,150,89,58
0,1,185,121,86
0,1,215,146,107
0,1,228,157,113
0,1,234,160,115
0,1,227,153,106
0,1,223,151,101
0,1,230,157,104
0,1,231,160,106
0,1,227,156,102
0,1,227,158,103
0,1,231,164,111
0,1,232,162,111
0,1,233,161,111
0,1,233,161,111
0,1,232,160,110
0,1,231,161,110
0,1,230,160,111
0,1,228,160,111
0,1,228,160,115
0,1,223,155,110
0,1,213,146,104
0,1,199,131,92
0,1,181,115,80
0,1,167,101,66
0,1,156,93,60
0,1,153,88,56
0,1,150,87,56
0,1,160,96,69
0,1,158,97,69
0,1,160,99,71
0,1,163,102,74
0,1,166,104,79
0,1,170,108,83
0,1,173,111,88
0,1,175,113,88
0,1,183,121,96
0,1,191,130,101
0,1,201,141,107
0,1,202,144,107
0,1,193,135,98
0,1,181,123,85
0,1,170,115,76
0,1,167,109,71
0,1,186,122,94
0,1,194,130,103
0,1,192,128,101
0,1,165,104,75
0,1,132,71,40
0,1,127,64,31
0,1,156,91,59
0,1,189,125,89
0,1,191,129,92
0,1,196,132,94
0,1,203,138,98
0,1,207,143,99
0,1,211,147,103
0,1,214,151,107
0,1,220,156,110
0,1,226,159,114
0,1,230,157,124
0,1,225,152,120
0,1,219,149,115
0,1,217,149,114
0,1,214,148,113
0,1,208,142,108
0,1,197,133,98
0,1,188,124,89
0,1,180,113,84
0,1,184,118,92
0,1,169,105,80
0,1,174,109,89
0,1,168,109,91
0,0,152,100,79
0,0,184,137,119
0,1,230,189,171
0,0,237,205,184
0,0,222,191,171
0,0,212,183,165
0,0,211,183,162
0,0,214,185,169
0,0,224,192,177
0,0,224,188,174
0,0,211,167,156
0,0,174,126,114
0,1,157,99,88
0,1,167,103,91
0,1,180,111,96
0,1,189,118,100
0,1,198,126,104
0,1,194,124,98
0,1,197,127,101
0,1,192,126,94
0,1,192,125,96
0,1,190,125,97
0,1,189,124,96
0,1,188,123,95
0,1,187,122,94
0,1,186,120,94
0,1,185,121,93
0,1,183,122,94
0,1,184,123,95
0,1,184,123,95
0,1,186,125,96
0,1,186,126,100
0,1,187,127,101
0,1,188,128,102
0,1,188,128,100
0,1,186,129,100
0,1,189,129,103
0,1,188,131,102
0,1,189,132,103
0,1,190,133,104
0,1,190,135,105
0,1,192,135,108
0,1,192,134,110
0,1,192,136,109
0,1,192,136,109
0,1,191,135,110
0,1,191,135,110
0,1,190,136,110
0,1,189,138,111
0,1,190,139,112
0,1,193,139,113
0,1,193,137,110
0,1,192,135,108
0,1,190,133,106
0,1,188,132,105
0,1,186,130,103
0,1,182,126,99
0,1,176,120,95
0,1,172,114,90
0,1,163,109,83
0,1,162,108,82
0,1,161,107,83
0,1,159,105,81
0,1,157,101,78
0,1,153,99,73
0,1,148,96,72
0,1,146,94,70
0,1,148,98,73
0,1,144,94,67
0,1,140,90,63
0,1,138,88,61
0,1,140,90,65
0,1,139,92,66
0,1,139,91,68
0,1,138,91,65
0,1,142,91,70
0,1,138,87,66
0,1,132,81,62
0,1,124,73,54
0,1,120,69,50
0,1,117,66,47
0,1,116,65,48
0,1,116,65,48
0,1,122,71,54
0,1,125,72,56
0,1,127,74,58
0,1,129,76,60
0,1,131,78,62
0,1,132,79,63
0,1,132,79,63
0,1,132,79,63
0,1,131,78,62
0,1,132,79,63
0,1,134,81,65
0,1,136,83,67
0,1,136,83,67
0,1,135,82,66
0,1,134,81,65
0,1,133,80,64
0,1,130,82,62
0,1,128,81,61
0,1,127,80,62
0,1,124,77,61
0,1,122,74,60
0,1,120,73,63
0,1,117,73,64
0,1,116,73,66
0,1,114,71,64
0,1,108,68,60
0,1,104,63,57
0,1,102,62,54
0,1,100,63,55
0,1,99,60,55
0,1,95,56,51
0,1,90,53,45
0,1,81,54,43
0,1,81,53,41
0,1,84,52,39
0,1,87,49,36
0,1,88,39,25
0,1,89,36,22
0,1,104,43,25
0,1,118,55,38
0,1,136,73,55
0,1,132,73,57
0,1,149,92,75
0,0,165,116,101
0,0,145,103,89
0,1,154,118,102
0,0,206,177,161
0,0,222,196,183
0,0,215,194,177
0,0,215,198,180
0,0,220,203,187
0,0,223,205,191
0,0,222,204,190
0,0,218,200,190
0,0,211,194,187
0,0,207,190,183
0,0,202,187,184
0,0,201,186,183
0,0,165,128,102
0,0,130,92,69
0,0,83,47,25
0,0,71,33,14
0,0,94,57,39
0,0,115,77,58
0,0,118,80,57
0,0,119,82,55
0,0,118,79,48
0,0,119,79,44
0,0,119,76,41
0,0,122,76,40
0,0,125,76,43
0,0,129,78,47
0,0,133,79,51
0,0,134,80,52
0,0,140,87,56
0,0,137,84,50
0,0,134,81,49
0,0,133,80,48
0,0,135,81,47
0,0,138,83,52
0,0,142,87,56
0,0,146,89,59
0,0,151,96,66
0,0,139,83,56
0,0,121,67,43
0,0,103,48,27
0,0,87,35,14
0,0,76,25,6
0,0,68,16,2
0,0,62,13,0
0,0,72,24,4
0,1,94,44,21
0,1,117,63,37
0,1,127,69,45
0,1,138,77,48
0,1,161,96,64
0,1,196,126,90
0,1,220,147,106
0,1,228,153,111
0,1,228,154,107
0,1,232,158,109
0,1,238,165,114
0,1,239,166,115
0,1,236,163,112
0,1,233,164,109
0,1,235,165,113
0,1,234,162,112
0,1,235,162,111
0,1,234,162,112
0,1,233,161,111
0,1,232,160,110
0,1,232,162,111
0,1,231,161,112
0,1,229,161,112
0,1,233,162,118
0,1,223,154,112
0,1,209,142,100
0,1,193,125,86
0,1,178,110,73
0,1,163,99,64
0,1,156,90,56
0,1,152,86,54
0,1,156,91,63
0,1,157,93,65
0,1,158,97,69
0,1,164,100,73
0,1,167,103,78
0,1,168,106,81
0,1,172,108,83
0,1,173,109,84
0,1,172,110,85
0,1,181,117,90
0,1,192,131,100
0,1,202,142,108
0,1,205,145,109
0,1,199,139,102
0,1,189,129,92
0,1,181,121,84
0,1,181,117,89
0,1,178,114,87
0,1,177,113,86
0,1,171,107,79
0,1,153,88,58
0,1,140,75,45
0,1,155,90,58
0,1,182,118,83
0,1,196,130,95
0,1,201,136,98
0,1,207,142,102
0,1,212,147,105
0,1,215,151,107
0,1,219,155,111
0,1,225,158,113
0,1,229,160,118
0,1,229,156,123
0,1,225,152,120
0,1,220,147,115
0,1,215,147,112
0,1,211,145,111
0,1,205,141,106
0,1,196,131,99
0,1,189,122,93
0,1,181,114,87
0,1,181,113,90
0,1,169,103,79
0,1,174,109,89
0,1,166,105,87
0,0,153,100,82
0,1,193,144,129
0,1,234,193,175
0,0,241,206,187
0,0,225,194,174
0,0,217,188,170
0,0,216,187,169
0,0,218,189,173
0,0,227,195,182
0,0,225,189,177
0,0,212,168,157
0,1,171,121,110
0,1,157,97,87
0,1,170,106,94
0,1,184,115,100
0,1,190,119,101
0,1,198,126,102
0,1,193,123,97
0,1,198,126,102
0,1,195,126,97
0,1,192,125,96
0,1,191,126,98
0,1,189,124,96
0,1,188,123,95
0,1,187,122,94
0,1,186,120,94
0,1,185,121,93
0,1,182,121,92
0,1,182,121,93
0,1,183,122,94
0,1,184,123,95
0,1,185,123,98
0,1,186,124,99
0,1,185,125,99
0,1,186,126,98
0,1,183,126,97
0,1,185,125,97
0,1,184,127,98
0,1,184,127,98
0,1,185,128,99
0,1,186,129,100
0,1,186,129,102
0,1,186,129,102
0,1,187,131,104
0,1,186,130,103
0,1,186,130,105
0,1,185,129,104
0,1,184,130,104
0,1,185,131,105
0,1,186,132,106
0,1,187,133,107
0,1,183,127,100
0,1,183,126,99
0,1,181,125,98
0,1,181,125,98
0,1,180,124,97
0,1,178,122,95
0,1,173,117,92
0,1,169,113,88
0,1,162,106,83
0,1,160,106,80
0,1,156,104,80
0,1,156,102,78
0,1,154,99,78
0,1,153,99,75
0,1,149,97,73
0,1,148,96,72
0,1,147,97,74
0,1,143,93,68
0,1,139,89,66
0,1,137,87,62
0,1,137,87,64
0,1,138,88,65
0,1,137,87,64
0,1,136,86,63
0,1,134,83,62
0,1,131,80,59
0,1,127,76,59
0,1,122,71,52
0,1,120,69,52
0,1,119,68,49
0,1,120,69,52
0,1,121,69,55
0,1,123,72,55
0,1,124,73,56
0,1,127,74,58
0,1,129,76,60
0,1,131,78,62
0,1,131,78,62
0,1,131,78,62
0,1,131,78,62
0,1,130,77,61
0,1,131,78,62
0,1,133,80,64
0,1,135,82,66
0,1,135,82,66
0,1,135,82,66
0,1,133,80,64
0,1,132,79,63
0,1,126,78,58
0,1,125,77,57
0,1,123,76,58
0,1,121,73,59
0,1,119,71,57
0,1,117,70,60
0,1,115,68,60
0,1,113,65,61
0,1,113,68,65
0,1,108,64,61
0,1,103,62,56
0,1,102,61,55
0,1,101,62,57
0,1,100,61,56
0,1,97,58,53
0,1,93,56,48
0,1,91,58,49
0,1,84,51,42
0,1,82,46,34
0,1,84,42,30
0,1,91,39,26
0,1,98,40,28
0,1,114,51,36
0,1,129,63,49
0,1,140,74,60
0,1,140,78,65
0,0,150,92,78
0,1,161,111,100
0,0,147,105,93
0,0,152,116,104
0,1,198,168,157
0,0,222,194,183
0,0,216,193,177
0,0,217,198,181
0,0,221,202,187
0,0,224,205,191
0,0,223,203,192
0,0,218,200,190
0,0,212,193,187
0,0,207,189,185
0,0,204,189,186
0,0,203,188,185
0,0,189,149,123
0,0,152,111,89
0,0,97,59,38
0,0,77,36,18
0,0,93,54,37
0,0,114,73,55
0,0,118,77,55
0,0,119,79,53
0,0,119,78,48
0,0,120,77,45
0,0,121,77,42
0,0,121,75,39
0,0,125,76,43
0,0,128,77,46
0,0,133,79,51
0,0,134,80,52
0,0,138,83,52
0,0,141,87,51
0,0,145,91,57
0,0,149,95,59
0,0,153,94,60
0,0,152,93,59
0,0,149,90,56
0,0,149,89,53
0,0,152,91,60
0,0,154,93,64
0,0,156,96,70
0,0,153,95,71
0,0,147,89,67
0,0,131,74,54
0,0,113,58,38
0,0,99,47,26
0,0,74,22,0
0,1,76,22,0
0,1,82,26,1
0,1,97,37,11
0,1,116,55,24
0,1,144,78,46
0,1,177,107,71
0,1,202,128,89
0,1,231,156,114
0,1,238,164,117
0,1,243,169,122
0,1,242,168,119
0,1,238,165,114
0,1,238,165,114
0,1,237,168,113
0,1,237,166,114
0,1,237,165,115
0,1,238,165,114
0,1,237,164,113
0,1,236,165,113
0,1,235,164,112
0,1,235,164,112
0,1,234,164,112
0,1,234,164,112
0,1,241,171,122
0,1,235,164,118
0,1,224,156,111
0,1,210,141,99
0,1,194,127,85
0,1,179,111,72
0,1,168,100,63
0,1,161,93,58
0,1,152,86,54
0,1,153,88,56
0,1,156,93,62
0,1,161,96,66
0,1,166,101,73
0,1,169,103,77
0,1,171,105,79
0,1,172,106,80
0,1,169,105,78
0,1,173,107,81
0,1,181,116,88
0,1,193,130,97
0,1,204,141,106
0,1,208,146,109
0,1,203,141,102
0,1,198,134,98
0,1,188,123,93
0,1,171,107,79
0,1,167,102,74
0,1,173,108,78
0,1,169,103,71
0,1,154,87,58
0,1,158,92,60
0,1,177,111,77
0,1,200,132,97
0,1,205,137,98
0,1,213,146,104
0,1,218,151,109
0,1,221,154,111
0,1,224,157,114
0,1,228,160,115
0,1,232,161,119
0,1,229,156,121
0,1,226,151,119
0,1,219,146,114
0,1,213,145,110
0,1,208,142,108
0,1,203,139,104
0,1,195,130,98
0,1,189,122,93
0,1,186,116,90
0,1,178,107,85
0,1,169,101,78
0,1,173,108,90
0,1,159,98,80
0,1,157,101,86
0,0,205,156,141
0,0,242,199,182
0,0,242,206,190
0,0,229,198,180
0,0,224,195,179
0,0,223,196,177
0,0,225,196,182
0,0,231,199,188
0,0,226,190,178
0,0,211,167,156
0,0,167,115,104
0,1,156,96,86
0,1,176,110,98
0,1,191,119,105
0,1,193,122,102
0,1,198,126,102
0,1,193,121,96
0,1,199,127,102
0,1,196,127,98
0,1,193,126,97
0,1,191,126,96
0,1,190,125,95
0,1,188,123,93
0,1,187,122,94
0,1,186,121,93
0,1,186,121,93
0,1,182,118,90
0,1,182,118,90
0,1,183,119,92
0,1,183,119,92
0,1,184,120,95
0,1,185,121,94
0,1,183,122,94
0,1,183,122,94
0,1,180,120,92
0,1,180,120,92
0,1,179,119,91
0,1,179,119,91
0,1,180,120,92
0,1,177,120,93
0,1,178,121,94
0,1,178,121,92
0,1,179,123,96
0,1,178,122,95
0,1,177,121,94
0,1,176,120,93
0,1,176,120,95
0,1,177,121,96
0,1,177,121,96
0,1,178,122,97
0,1,172,115,88
0,1,170,114,87
0,1,170,114,89
0,1,171,115,90
0,1,173,117,92
0,1,171,115,90
0,1,168,114,88
0,1,164,110,84
0,1,158,102,79
0,1,156,102,78
0,1,151,99,75
0,1,149,97,73
0,1,148,96,74
0,1,148,96,74
0,1,149,97,75
0,1,150,98,76
0,1,145,95,72
0,1,142,92,69
0,1,137,86,65
0,1,134,84,61
0,1,134,83,62
0,1,133,83,60
0,1,132,81,60
0,1,130,79,60
0,1,124,73,52
0,1,122,71,52
0,1,121,70,53
0,1,119,68,51
0,1,120,69,52
0,1,122,71,54
0,1,124,73,56
0,1,126,74,60
0,1,124,73,56
0,1,125,74,57
0,1,127,76,59
0,1,128,77,60
0,1,129,78,59
0,1,130,79,60
0,1,130,79,60
0,1,129,78,59
0,1,129,76,60
0,1,130,77,61
0,1,131,80,63
0,1,133,82,65
0,1,133,82,65
0,1,132,81,64
0,1,131,80,63
0,1,130,79,62
0,1,127,76,57
0,1,125,76,59
0,1,125,76,61
0,1,124,75,61
0,1,120,72,60
0,1,116,69,61
0,1,113,66,60
0,1,113,64,60
0,1,110,65,62
0,1,108,63,60
0,1,104,60,57
0,1,103,59,56
0,1,104,60,57
0,1,99,59,57
0,1,98,57,51
0,1,95,56,51
0,1,95,58,49
0,1,85,46,39
0,1,79,36,27
0,1,85,36,29
0,1,97,43,31
0,1,111,51,40
0,1,126,62,50
0,1,139,71,60
0,1,143,76,67
0,0,151,88,79
0,0,151,94,83
0,1,156,107,100
0,1,147,107,97
0,1,147,113,104
0,0,186,157,149
0,1,218,191,182
0,0,217,194,178
0,0,220,197,181
0,0,223,201,187
0,0,225,203,189
0,0,223,203,192
0,0,218,198,189
0,0,213,192,189
0,0,209,190,186
0,0,205,190,185
0,0,204,189,184
0,0,200,159,131
0,0,163,121,96
0,0,107,65,41
0,0,79,37,15
0,0,92,51,31
0,0,113,72,52
0,0,119,79,54
0,0,121,81,55
0,0,119,78,48
0,0,120,77,43
0,0,120,76,41
0,0,121,75,39
0,0,124,75,42
0,0,128,77,46
0,0,132,78,50
0,0,134,80,52
0,0,136,82,48
0,0,140,86,48
0,0,147,91,54
0,0,152,97,58
0,0,156,98,60
0,0,155,96,56
0,0,152,93,53
0,0,152,90,51
0,0,158,94,58
0,0,157,94,59
0,0,157,97,63
0,0,161,100,69
0,0,164,103,74
0,0,164,104,76
0,0,160,103,74
0,0,156,100,73
0,1,142,86,61
0,0,127,71,46
0,1,116,61,31
0,1,123,64,34
0,1,132,69,36
0,1,143,74,41
0,1,154,85,46
0,1,167,95,55
0,1,204,129,87
0,1,223,149,102
0,1,240,168,120
0,1,244,170,121
0,1,243,171,121
0,1,245,175,124
0,1,243,173,121
0,1,238,168,116
0,1,240,169,115
0,1,240,167,112
0,1,240,167,112
0,1,240,167,112
0,1,238,167,111
0,1,238,167,111
0,1,237,168,109
0,1,237,168,109
0,1,242,173,118
0,1,241,171,119
0,1,234,167,115
0,1,226,158,111
0,1,214,146,101
0,1,199,132,89
0,1,186,119,77
0,1,180,111,70
0,1,160,95,55
0,1,159,94,56
0,1,158,94,58
0,1,159,93,58
0,1,162,96,62
0,1,165,100,68
0,1,170,104,72
0,1,173,106,77
0,1,174,107,78
0,1,172,105,76
0,1,171,105,73
0,1,175,111,76
0,1,184,120,85
0,1,193,129,93
0,1,199,135,99
0,1,200,136,100
0,1,201,137,102
0,1,184,119,87
0,1,173,108,76
0,1,174,109,77
0,1,173,107,73
0,1,165,99,65
0,1,168,100,65
0,1,175,110,72
0,1,196,128,89
0,1,202,135,93
0,1,210,143,100
0,1,217,150,107
0,1,221,154,109
0,1,224,157,112
0,1,228,160,113
0,1,232,161,119
0,1,231,157,122
0,1,227,151,119
0,1,220,147,114
0,1,212,144,109
0,1,206,142,106
0,1,201,137,102
0,1,194,129,97
0,1,189,124,94
0,1,188,118,92
0,1,176,106,81
0,1,169,101,78
0,1,173,108,88
0,1,155,94,75
0,1,160,104,87
0,0,214,165,148
0,1,246,205,187
0,0,240,204,188
0,0,228,199,183
0,0,227,200,183
0,0,227,201,184
0,0,226,200,185
0,0,230,201,187
0,0,223,189,177
0,0,204,164,152
0,0,163,111,98
0,1,155,97,83
0,1,180,114,98
0,1,197,124,107
0,1,197,125,103
0,1,199,128,100
0,1,194,123,93
0,1,200,129,99
0,1,196,127,98
0,1,194,127,98
0,1,193,126,97
0,1,191,125,93
0,1,190,123,94
0,1,187,122,92
0,1,186,121,91
0,1,187,120,93
0,1,180,117,86
0,1,180,116,88
0,1,181,117,90
0,1,181,117,90
0,1,181,117,90
0,1,181,117,90
0,1,181,117,90
0,1,179,118,90
0,1,177,117,89
0,1,176,117,87
0,1,175,115,87
0,1,174,114,86
0,1,174,114,86
0,1,174,114,86
0,1,172,115,86
0,1,173,116,87
0,1,172,115,88
0,1,171,114,85
0,1,169,113,86
0,1,168,112,85
0,1,167,111,86
0,1,167,111,86
0,1,169,111,87
0,1,168,112,85
0,1,165,109,82
0,1,163,107,80
0,1,163,107,82
0,1,164,108,83
0,1,165,109,84
0,1,165,109,84
0,1,161,107,81
0,1,158,104,78
0,1,154,100,76
0,1,152,98,74
0,1,147,95,71
0,1,145,93,69
0,1,145,93,71
0,1,146,94,72
0,1,147,97,74
0,1,150,98,76
0,1,144,93,72
0,1,139,88,67
0,1,135,84,65
0,1,132,81,60
0,1,131,80,59
0,1,130,79,58
0,1,127,76,57
0,1,125,74,55
0,1,119,68,49
0,1,118,67,48
0,1,118,67,50
0,1,118,67,50
0,1,120,69,52
0,1,123,72,55
0,1,126,75,58
0,1,128,76,62
0,1,126,75,58
0,1,126,75,58
0,1,128,77,60
0,1,129,78,61
0,1,130,79,62
0,1,130,79,62
0,1,129,78,61
0,1,129,78,61
0,1,128,76,62
0,1,129,77,63
0,1,131,79,65
0,1,132,81,64
0,1,133,82,65
0,1,132,81,64
0,1,131,80,63
0,1,130,79,62
0,1,128,80,60
0,1,128,79,62
0,1,129,80,65
0,1,128,79,65
0,1,124,76,64
0,1,120,72,62
0,1,115,68,60
0,1,113,65,61
0,1,108,63,60
0,1,106,61,58
0,1,104,60,57
0,1,102,58,55
0,1,100,56,53
0,1,96,55,49
0,1,94,54,46
0,1,93,52,46
0,1,90,47,38
0,1,82,38,29
0,1,83,34,27
0,1,96,43,35
0,1,115,57,45
0,1,127,65,54
0,1,137,70,61
0,1,142,74,65
0,0,147,80,72
0,0,159,99,91
0,0,151,96,89
0,0,151,104,98
0,0,146,109,101
0,0,141,110,105
0,0,174,149,144
0,0,212,189,181
0,0,217,194,178
0,0,220,197,179
0,0,224,201,183
0,0,225,204,187
0,0,225,203,190
0,0,218,198,187
0,0,213,193,186
0,0,209,190,184
0,0,207,189,185
0,0,206,188,184
0,0,199,156,124
0,0,164,120,91
0,0,109,63,37
0,0,77,33,8
0,0,90,48,24
0,0,113,73,48
0,0,122,80,55
0,0,125,84,56
0,0,118,77,45
0,0,119,76,41
0,0,120,76,39
0,0,121,75,39
0,0,124,75,42
0,0,127,78,46
0,0,130,79,50
0,0,133,79,51
0,0,135,83,46
0,0,132,80,40
0,0,131,78,38
0,0,133,78,37
0,0,139,81,41
0,0,148,91,48
0,0,159,100,58
0,0,165,106,64
0,0,168,104,66
0,0,167,104,63
0,0,165,103,64
0,0,165,103,64
0,0,164,101,66
0,0,160,97,62
0,0,151,93,56
0,0,144,88,53
0,0,158,101,71
0,1,160,103,74
0,0,164,107,77
0,1,167,108,74
0,0,157,93,57
0,1,142,74,39
0,1,140,71,32
0,1,149,77,37
0,1,152,79,36
0,1,182,110,62
0,1,213,143,94
0,1,234,162,112
0,1,243,176,124
0,1,251,184,132
0,1,249,183,131
0,1,244,177,125
0,1,243,172,116
0,1,244,172,114
0,1,243,171,112
0,1,243,171,113
0,1,243,172,110
0,1,242,170,111
0,1,241,171,109
0,1,241,171,111
0,1,240,171,112
0,1,239,173,115
0,1,241,172,117
0,1,238,168,117
0,1,231,161,110
0,1,220,152,103
0,1,211,143,96
0,1,204,136,89
0,1,190,123,78
0,1,182,118,72
0,1,173,108,66
0,1,168,101,59
0,1,162,97,57
0,1,163,98,60
0,1,168,100,63
0,1,169,103,68
0,1,169,103,69
0,1,169,103,69
0,1,168,102,67
0,1,166,100,65
0,1,167,101,66
0,1,174,108,73
0,1,184,118,83
0,1,192,126,91
0,1,200,134,99
0,1,198,132,98
0,1,191,125,91
0,1,183,117,83
0,1,179,113,78
0,1,179,113,78
0,1,182,114,77
0,1,180,113,71
0,1,190,123,81
0,1,196,129,86
0,1,206,137,95
0,1,213,145,100
0,1,217,151,103
0,1,221,155,107
0,1,226,158,111
0,1,231,160,116
0,1,233,157,121
0,1,229,153,119
0,1,223,150,115
0,1,215,147,110
0,1,208,143,105
0,1,202,136,101
0,1,196,130,96
0,1,191,126,94
0,1,189,120,91
0,1,177,110,83
0,1,171,103,80
0,1,173,108,86
0,1,155,94,75
0,1,162,107,87
0,0,217,169,149
0,0,247,206,188
0,0,237,201,185
0,0,227,198,182
0,0,227,201,184
0,0,227,204,186
0,0,225,202,186
0,0,226,200,185
0,0,217,188,172
0,0,201,164,148
0,0,158,111,95
0,0,154,98,81
0,1,183,118,100
0,1,201,129,107
0,1,202,130,105
0,1,205,131,102
0,1,198,125,92
0,1,201,131,97
0,1,197,128,97
0,1,195,129,97
0,1,193,127,95
0,1,192,126,94
0,1,191,124,95
0,1,188,122,90
0,1,187,121,89
0,1,187,120,93
0,1,181,116,86
0,1,181,116,86
0,1,180,116,88
0,1,180,115,87
0,1,179,115,87
0,1,180,115,87
0,1,179,115,87
0,1,179,115,87
0,1,177,116,87
0,1,176,115,86
0,1,174,113,85
0,1,173,112,83
0,1,172,111,82
0,1,172,111,82
0,1,172,113,83
0,1,173,113,85
0,1,169,109,81
0,1,168,108,80
0,1,165,108,79
0,1,163,106,79
0,1,161,105,78
0,1,162,104,80
0,1,161,104,77
0,1,162,105,76
0,1,163,107,82
0,1,161,105,80
0,1,160,104,79
0,1,160,104,79
0,1,160,106,82
0,1,159,105,81
0,1,157,103,79
0,1,154,100,74
0,1,150,98,74
0,1,147,95,71
0,1,144,92,70
0,1,142,90,66
0,1,142,90,68
0,1,144,92,70
0,1,145,95,72
0,1,147,96,75
0,1,140,92,72
0,1,136,88,68
0,1,132,84,64
0,1,129,81,61
0,1,128,80,60
0,1,127,79,59
0,1,124,75,58
0,1,121,72,55
0,1,118,69,52
0,1,118,69,52
0,1,117,68,53
0,1,118,69,54
0,1,119,70,55
0,1,122,73,58
0,1,124,75,60
0,1,126,77,62
0,1,127,75,61
0,1,128,76,62
0,1,129,77,63
0,1,130,78,64
0,1,131,79,65
0,1,131,79,65
0,1,131,79,65
0,1,130,78,64
0,1,130,78,64
0,1,130,78,64
0,1,131,79,65
0,1,132,80,66
0,1,132,80,66
0,1,132,80,66
0,1,132,80,66
0,1,132,80,66
0,1,130,81,64
0,1,129,80,63
0,1,127,80,64
0,1,126,78,64
0,1,123,75,63
0,1,119,71,59
0,1,114,67,59
0,1,112,64,60
0,1,109,61,57
0,1,107,62,56
0,1,104,59,54
0,1,101,56,50
0,1,97,52,47
0,1,92,49,42
0,1,90,47,38
0,1,90,46,37
0,1,83,35,23
0,1,86,34,23
0,1,96,42,32
0,1,115,58,47
0,1,134,72,59
0,1,139,75,65
0,1,141,74,65
0,1,140,73,65
0,0,150,86,77
0,1,164,105,99
0,1,149,99,92
0,1,146,103,97
0,1,144,109,105
0,0,137,109,106
0,1,167,146,145
0,1,208,189,182
0,0,218,195,179
0,0,222,197,177
0,0,223,201,180
0,0,225,202,184
0,0,223,202,185
0,0,220,198,185
0,0,214,194,185
0,0,210,192,182
0,0,205,188,181
0,0,204,187,180
0,0,192,146,113
0,0,161,115,82
0,0,107,60,30
0,0,75,30,1
0,0,90,46,21
0,0,114,72,48
0,0,124,82,57
0,0,126,85,57
0,0,118,77,45
0,0,119,76,41
0,0,119,75,38
0,0,120,74,38
